Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Performance,Profit_Margin
12-05-2023,Smartwatch,Electronics,South,2,322,42.03,Low,0.13052795
04-03-2023,Printer,Office,West,4,1100,100.02,Low,0.090927273
08-03-2022,Keyboard,Accessories,South,4,2188,265.54,Low,0.121361974
22-12-2023,Printer,Office,West,9,2934,473.34,Low,0.161329243
04-11-2022,Headphones,Accessories,South,8,9224,514.06,Low,0.055730703
15-12-2022,Monitor,Accessories,East,4,2436,142.81,Low,0.058624795
23-09-2022,Smartwatch,Electronics,West,4,972,97.55,Low,0.100360082
03-10-2024,Laptop,Electronics,South,6,5484,540.4,Low,0.098541211
17-10-2024,Camera,Electronics,West,8,3152,337.36,Low,0.107030457
22-03-2024,Keyboard,Accessories,East,8,6032,870.17,Low,0.144258952
10-04-2023,Camera,Electronics,West,7,6384,1324.49,Medium,0.207470238
10-07-2023,Printer,Office,East,5,3705,707.08,Low,0.190844804
04-11-2022,Smartwatch,Electronics,South,6,5580,394.03,Low,0.070614695
16-04-2022,Camera,Electronics,East,2,1236,120.74,Low,0.097686084
02-04-2023,Camera,Electronics,North,8,7040,1969.93,Medium,0.279819602
11-06-2024,Camera,Electronics,East,9,909,138.04,Low,0.151859186
26-12-2024,Mouse,Accessories,South,1,106,7.24,Low,0.068301887
12-11-2024,Smartwatch,Electronics,South,1,281,67.85,Low,0.241459075
25-09-2022,Camera,Electronics,East,6,6768,1851.01,Medium,0.273494385
07-03-2023,Laptop,Electronics,West,6,4302,276.35,Low,0.064237564
19-11-2022,Smartphone,Electronics,North,9,7146,2125.44,High,0.29743073
16-02-2023,Smartphone,Electronics,South,3,582,48.08,Low,0.082611684
01-08-2024,Headphones,Accessories,North,6,576,162.75,Low,0.282552083
24-09-2023,Keyboard,Accessories,South,5,4265,796.12,Low,0.18666354
24-06-2023,Smartwatch,Electronics,East,8,5368,333.53,Low,0.06213301
04-12-2023,Headphones,Accessories,South,1,314,66.23,Low,0.210923567
24-12-2024,Tablet,Electronics,West,6,2676,646.7,Low,0.241666667
13-02-2022,Laptop,Electronics,North,4,3384,947.52,Low,0.28
20-07-2023,Mouse,Accessories,West,6,3186,794.94,Low,0.249510358
20-12-2024,Smartwatch,Electronics,South,4,1832,528.69,Low,0.288586245
02-11-2024,Printer,Office,South,8,4784,769.91,Low,0.160934365
16-02-2024,Tablet,Electronics,West,1,381,63.18,Low,0.165826772
29-11-2022,Smartphone,Electronics,South,9,4527,677.34,Low,0.149622266
25-05-2022,Printer,Office,South,4,1612,240.42,Low,0.149143921
04-10-2023,Printer,Office,East,2,1918,435.56,Low,0.227090719
04-01-2024,Camera,Electronics,East,1,179,42.37,Low,0.236703911
31-05-2024,Smartwatch,Electronics,West,3,3153,224.29,Low,0.071135427
18-04-2023,Tablet,Electronics,East,8,3864,855.75,Low,0.221467391
13-05-2023,Printer,Office,South,5,2440,570.78,Low,0.23392623
31-03-2023,Camera,Electronics,South,6,3660,675.38,Low,0.184530055
03-08-2024,Smartwatch,Electronics,East,3,318,49.93,Low,0.157012579
16-12-2023,Mouse,Accessories,South,3,483,63.27,Low,0.130993789
21-08-2024,Headphones,Accessories,North,6,6774,960.41,Low,0.14177886
02-01-2024,Monitor,Accessories,West,5,5310,806.12,Low,0.151811676
06-03-2024,Keyboard,Accessories,West,6,5154,779.43,Low,0.151228172
19-09-2023,Keyboard,Accessories,East,9,6741,823.17,Low,0.12211393
13-05-2022,Camera,Electronics,North,2,520,61.33,Low,0.117942308
19-06-2024,Tablet,Electronics,East,7,1120,111.79,Low,0.0998125
12-07-2022,Keyboard,Accessories,East,1,911,155.3,Low,0.170472009
21-03-2022,Monitor,Accessories,South,8,1064,190.73,Low,0.179257519
28-04-2024,Laptop,Electronics,North,7,1981,404.3,Low,0.204088844
20-04-2022,Camera,Electronics,South,5,4280,540.47,Low,0.126278037
25-06-2024,Smartwatch,Electronics,South,5,5125,268.39,Low,0.05236878
26-12-2024,Monitor,Accessories,West,7,1575,313.96,Low,0.199339683
28-04-2024,Tablet,Electronics,East,9,9972,1868.64,Medium,0.187388688
01-10-2022,Smartphone,Electronics,East,8,4576,900.04,Low,0.196687063
01-06-2024,Monitor,Accessories,South,7,6559,1141.32,Medium,0.174008233
20-07-2023,Tablet,Electronics,South,1,619,35.36,Low,0.057124394
09-06-2024,Headphones,Accessories,West,8,2488,151.95,Low,0.061073151
29-10-2022,Mouse,Accessories,West,4,2536,148.85,Low,0.058694795
03-02-2022,Tablet,Electronics,West,8,5416,297.5,Low,0.054929838
13-02-2023,Smartwatch,Electronics,East,2,2334,158.07,Low,0.067724936
28-07-2022,Camera,Electronics,East,9,1080,183.42,Low,0.169833333
08-05-2024,Tablet,Electronics,South,4,1324,127.07,Low,0.09597432
16-07-2023,Camera,Electronics,West,2,2304,444.08,Low,0.192743056
21-02-2024,Smartphone,Electronics,East,4,4736,1026.24,Medium,0.216689189
14-08-2023,Mouse,Accessories,West,9,2925,457.49,Low,0.156406838
27-01-2023,Laptop,Electronics,East,9,6345,1627.26,Medium,0.256463357
13-06-2022,Headphones,Accessories,East,9,4221,912.84,Low,0.216261549
06-12-2022,Headphones,Accessories,South,7,462,56.89,Low,0.123138528
13-05-2022,Monitor,Accessories,North,7,7588,1625.55,Medium,0.21422641
12-12-2022,Keyboard,Accessories,North,6,5232,1270.64,Medium,0.242859327
01-08-2024,Camera,Electronics,East,8,1440,402.06,Low,0.279208333
31-03-2023,Monitor,Accessories,North,2,1026,226.4,Low,0.220662768
21-09-2024,Camera,Electronics,North,7,7455,1008.42,Medium,0.135267606
29-11-2023,Printer,Office,East,8,2456,404.35,Low,0.164637622
01-11-2022,Camera,Electronics,North,3,2859,404.56,Low,0.141504022
08-01-2024,Keyboard,Accessories,East,1,311,50.66,Low,0.162893891
28-10-2022,Printer,Office,East,9,1260,246.6,Low,0.195714286
18-01-2022,Keyboard,Accessories,South,1,466,102.48,Low,0.219914163
22-02-2023,Laptop,Electronics,West,3,867,58.2,Low,0.067128028
24-02-2023,Monitor,Accessories,South,6,3888,275.72,Low,0.070915638
12-04-2024,Tablet,Electronics,North,4,3032,347.2,Low,0.114511873
22-12-2023,Tablet,Electronics,North,7,4704,978.81,Low,0.208080357
27-10-2022,Printer,Office,West,3,3186,527.75,Low,0.165646579
18-08-2024,Printer,Office,North,9,6183,359.54,Low,0.058149765
14-10-2022,Smartwatch,Electronics,West,1,243,21.75,Low,0.089506173
20-06-2023,Smartphone,Electronics,North,3,897,235.67,Low,0.262731327
19-12-2023,Headphones,Accessories,West,9,4563,675.62,Low,0.14806487
18-09-2022,Laptop,Electronics,South,4,628,156.98,Low,0.249968153
21-12-2024,Monitor,Accessories,East,6,1050,172.83,Low,0.1646
16-05-2022,Monitor,Accessories,North,8,3032,278.85,Low,0.091968997
27-09-2023,Keyboard,Accessories,West,1,920,118.24,Low,0.128521739
02-03-2024,Laptop,Electronics,South,2,668,90.67,Low,0.135733533
31-05-2024,Mouse,Accessories,East,5,5990,1403.53,Medium,0.234312187
04-03-2024,Tablet,Electronics,South,9,9324,1223.9,Medium,0.131263406
11-04-2023,Keyboard,Accessories,East,8,5768,368.49,Low,0.063885229
01-05-2024,Laptop,Electronics,North,1,1123,318.09,Low,0.283250223
20-12-2024,Keyboard,Accessories,West,4,2336,453.04,Low,0.193938356
22-11-2023,Laptop,Electronics,West,6,438,26.03,Low,0.059429224
23-12-2022,Tablet,Electronics,North,6,5940,318.72,Low,0.053656566
22-06-2022,Camera,Electronics,West,3,1848,549.34,Low,0.297261905
17-03-2023,Keyboard,Accessories,North,3,2118,321.05,Low,0.151581681
16-01-2022,Smartphone,Electronics,North,3,231,36.73,Low,0.159004329
12-01-2024,Headphones,Accessories,South,6,978,182.46,Low,0.186564417
22-05-2023,Monitor,Accessories,North,5,4960,420.98,Low,0.084875
09-03-2022,Camera,Electronics,South,3,1377,330.44,Low,0.239970951
09-02-2023,Camera,Electronics,West,2,1958,227.77,Low,0.116327886
12-06-2023,Mouse,Accessories,West,7,5607,1288.04,Medium,0.229719993
24-11-2022,Smartwatch,Electronics,South,6,3504,980.7,Low,0.279880137
21-11-2024,Mouse,Accessories,North,4,796,75.15,Low,0.094409548
14-08-2024,Monitor,Accessories,North,1,342,37.64,Low,0.11005848
14-08-2024,Monitor,Accessories,South,7,6769,1549.67,Medium,0.228936327
29-08-2023,Headphones,Accessories,South,9,10080,1794.73,Medium,0.178048611
11-01-2024,Smartwatch,Electronics,East,7,3948,758.36,Low,0.192087133
27-06-2023,Headphones,Accessories,South,4,1488,74.52,Low,0.050080645
17-01-2024,Mouse,Accessories,South,5,1200,201.8,Low,0.168166667
10-01-2023,Smartwatch,Electronics,North,4,4476,977.6,Low,0.218409294
01-08-2023,Monitor,Accessories,West,1,1178,292.15,Low,0.248005093
26-12-2024,Smartwatch,Electronics,South,8,2888,149.92,Low,0.051911357
13-12-2024,Smartphone,Electronics,South,6,1704,193.18,Low,0.113368545
17-10-2022,Printer,Office,West,8,4200,1017.94,Medium,0.242366667
12-03-2024,Keyboard,Accessories,East,7,4417,562.79,Low,0.127414535
20-05-2024,Camera,Electronics,West,4,764,178.83,Low,0.234070681
28-06-2024,Headphones,Accessories,South,4,4000,964.43,Low,0.2411075
21-10-2024,Monitor,Accessories,East,9,2331,558,Low,0.239382239
31-01-2023,Mouse,Accessories,West,9,8172,1296.29,Medium,0.158625795
20-12-2024,Laptop,Electronics,North,1,761,61.15,Low,0.080354796
25-11-2023,Camera,Electronics,East,2,494,56.41,Low,0.114190283
05-09-2023,Headphones,Accessories,East,2,194,52.16,Low,0.268865979
20-03-2024,Tablet,Electronics,West,6,5820,1423.67,Medium,0.244616838
11-04-2022,Camera,Electronics,North,5,410,121.77,Low,0.297
06-12-2024,Smartphone,Electronics,East,6,1254,360.87,Low,0.28777512
04-06-2022,Tablet,Electronics,East,6,3432,452.4,Low,0.131818182
22-03-2024,Camera,Electronics,North,4,3792,997.99,Low,0.263183017
19-11-2024,Tablet,Electronics,West,7,546,117.9,Low,0.215934066
24-02-2022,Smartwatch,Electronics,East,3,1452,217.06,Low,0.149490358
14-11-2022,Keyboard,Accessories,West,8,9296,1556.05,Medium,0.1673892
01-12-2023,Mouse,Accessories,North,1,1160,149.81,Low,0.129146552
14-01-2024,Laptop,Electronics,West,6,4728,682.01,Low,0.144249154
12-02-2023,Camera,Electronics,North,6,1836,508.81,Low,0.27712963
13-09-2023,Smartwatch,Electronics,South,7,6237,1784.89,Medium,0.28617765
01-09-2024,Laptop,Electronics,West,5,5845,941.79,Low,0.161127459
27-12-2023,Monitor,Accessories,South,9,6138,851.14,Low,0.138667318
23-03-2022,Camera,Electronics,West,2,1416,136.75,Low,0.096574859
27-12-2024,Keyboard,Accessories,West,3,1851,348.9,Low,0.188492707
10-11-2022,Printer,Office,South,9,7452,1259.82,Medium,0.169057971
29-11-2023,Tablet,Electronics,North,5,1630,190.38,Low,0.116797546
16-08-2022,Camera,Electronics,West,6,4800,930.44,Low,0.193841667
23-11-2023,Smartwatch,Electronics,South,1,61,16.11,Low,0.264098361
21-09-2023,Monitor,Accessories,East,6,942,80.27,Low,0.085212314
30-07-2023,Smartphone,Electronics,South,8,7640,1663.63,Medium,0.217752618
12-05-2022,Camera,Electronics,South,5,4540,939.71,Low,0.206984581
27-11-2022,Headphones,Accessories,North,1,1030,190.47,Low,0.18492233
20-09-2023,Printer,Office,North,2,384,30.84,Low,0.0803125
24-11-2024,Smartwatch,Electronics,West,8,8560,991.94,Low,0.115880841
23-08-2022,Camera,Electronics,West,9,1557,117.36,Low,0.075375723
04-05-2023,Tablet,Electronics,East,7,707,124.59,Low,0.176223479
05-08-2022,Mouse,Accessories,West,5,3405,476.39,Low,0.139908957
15-11-2024,Tablet,Electronics,West,6,4722,522.16,Low,0.110580263
04-01-2022,Headphones,Accessories,North,2,2150,625.93,Low,0.291130233
04-11-2022,Monitor,Accessories,West,7,3619,827.39,Low,0.228623929
09-08-2023,Smartwatch,Electronics,South,4,3892,909.22,Low,0.233612539
02-08-2022,Camera,Electronics,South,1,54,13.29,Low,0.246111111
04-12-2023,Keyboard,Accessories,South,1,612,136.25,Low,0.222630719
03-09-2022,Monitor,Accessories,East,5,3850,419.55,Low,0.108974026
20-04-2024,Camera,Electronics,East,5,3005,389.93,Low,0.129760399
15-07-2024,Headphones,Accessories,North,9,5256,1296.65,Medium,0.246699011
13-03-2023,Printer,Office,East,6,3576,1033.3,Medium,0.288954139
08-11-2022,Tablet,Electronics,West,5,3415,496.48,Low,0.145382138
13-01-2023,Camera,Electronics,West,3,1722,203.04,Low,0.117909408
14-04-2022,Mouse,Accessories,East,8,4088,853.36,Low,0.208747554
09-02-2024,Headphones,Accessories,West,5,5320,882.84,Low,0.165947368
27-11-2022,Mouse,Accessories,West,6,3660,1079,Medium,0.294808743
13-05-2024,Camera,Electronics,West,6,5250,1228.49,Medium,0.233998095
17-04-2022,Laptop,Electronics,North,4,328,90.89,Low,0.277103659
29-09-2023,Smartphone,Electronics,West,7,1596,359.71,Low,0.225382206
11-02-2023,Printer,Office,South,7,2443,661.21,Low,0.270654932
23-07-2023,Smartwatch,Electronics,East,7,5432,870.08,Low,0.16017673
04-04-2022,Printer,Office,North,3,1254,221.19,Low,0.17638756
19-02-2022,Tablet,Electronics,East,5,5495,1276.27,Medium,0.232260237
07-12-2023,Headphones,Accessories,North,4,596,72.65,Low,0.121895973
18-10-2024,Printer,Office,South,6,3696,597.66,Low,0.161704545
18-04-2022,Mouse,Accessories,North,6,4488,939.05,Low,0.20923574
18-10-2023,Camera,Electronics,West,6,6846,932.21,Low,0.136168566
29-12-2023,Mouse,Accessories,West,8,2960,607.64,Low,0.205283784
31-07-2023,Smartphone,Electronics,South,1,419,99.5,Low,0.237470167
03-09-2024,Laptop,Electronics,West,6,6246,327.14,Low,0.052375921
12-09-2022,Tablet,Electronics,South,4,1900,372.18,Low,0.195884211
08-06-2023,Monitor,Accessories,North,7,3451,397.29,Low,0.115123153
24-11-2024,Smartphone,Electronics,West,2,1612,344.37,Low,0.213629032
13-08-2022,Laptop,Electronics,South,5,4445,642.83,Low,0.144618673
06-08-2024,Smartwatch,Electronics,North,5,720,63.84,Low,0.088666667
16-04-2024,Mouse,Accessories,East,2,1428,234.49,Low,0.164208683
27-12-2024,Tablet,Electronics,East,4,3532,665.2,Low,0.188335221
08-09-2024,Camera,Electronics,North,6,6528,549.62,Low,0.08419424
04-09-2023,Monitor,Accessories,East,1,743,216.5,Low,0.291386272
13-10-2023,Smartwatch,Electronics,East,6,1758,287.36,Low,0.163458476
29-11-2023,Headphones,Accessories,South,8,1008,100.61,Low,0.099811508
21-10-2024,Smartphone,Electronics,East,1,995,149.86,Low,0.150613065
05-10-2024,Keyboard,Accessories,West,9,4032,876.91,Low,0.217487599
29-10-2022,Smartphone,Electronics,East,6,480,131.08,Low,0.273083333
25-10-2024,Laptop,Electronics,East,1,989,149.99,Low,0.151658241
24-01-2022,Smartphone,Electronics,North,9,6606,759.55,Low,0.114978807
06-02-2024,Smartwatch,Electronics,East,6,912,256.58,Low,0.281337719
21-07-2022,Mouse,Accessories,South,4,2912,331.11,Low,0.113705357
03-02-2023,Camera,Electronics,West,5,845,69.35,Low,0.082071006
10-08-2023,Monitor,Accessories,South,4,2804,382.82,Low,0.136526391
28-12-2024,Laptop,Electronics,East,2,208,11.53,Low,0.055432692
19-11-2022,Smartwatch,Electronics,East,1,379,42.24,Low,0.111451187
18-05-2024,Mouse,Accessories,West,3,1227,113.38,Low,0.092404238
03-08-2023,Headphones,Accessories,East,7,5551,392.37,Low,0.070684561
06-08-2022,Headphones,Accessories,West,1,423,115.44,Low,0.272907801
26-01-2022,Headphones,Accessories,West,6,5982,944.81,Low,0.15794216
07-12-2022,Smartphone,Electronics,West,4,3732,468.6,Low,0.125562701
02-03-2023,Printer,Office,North,9,5904,1152.23,Medium,0.195160908
01-02-2024,Headphones,Accessories,East,5,1810,171.47,Low,0.094734807
30-01-2023,Smartphone,Electronics,South,6,5604,615.07,Low,0.109755532
28-04-2022,Laptop,Electronics,West,2,432,81.31,Low,0.188217593
27-11-2024,Keyboard,Accessories,East,2,416,68.58,Low,0.164855769
07-09-2022,Monitor,Accessories,North,8,1224,281.43,Low,0.229926471
12-03-2022,Printer,Office,West,8,5168,672.6,Low,0.130147059
10-11-2022,Monitor,Accessories,East,6,6522,502.98,Low,0.077120515
03-09-2022,Keyboard,Accessories,South,5,1090,140.7,Low,0.129082569
30-09-2024,Laptop,Electronics,South,3,1737,353.17,Low,0.203321819
08-03-2024,Printer,Office,West,9,7281,1358.17,Medium,0.18653619
19-03-2024,Smartwatch,Electronics,South,9,5832,1007.54,Medium,0.172760631
21-07-2024,Printer,Office,East,9,7020,623.97,Low,0.088884615
07-06-2023,Mouse,Accessories,South,3,2001,420.08,Low,0.209935032
13-08-2024,Monitor,Accessories,West,2,1832,489.21,Low,0.267036026
05-05-2024,Smartwatch,Electronics,East,6,3372,934.42,Low,0.277111507
20-12-2024,Tablet,Electronics,West,6,3384,503.86,Low,0.148894799
30-11-2024,Monitor,Accessories,East,1,351,31.95,Low,0.091025641
16-12-2024,Camera,Electronics,South,2,2092,549.42,Low,0.262629063
19-03-2023,Monitor,Accessories,South,7,1309,138.46,Low,0.105775401
28-04-2024,Keyboard,Accessories,North,9,6696,407.36,Low,0.06083632
29-09-2022,Keyboard,Accessories,East,5,1020,162.36,Low,0.159176471
30-05-2022,Keyboard,Accessories,East,8,8240,2006.72,High,0.243533981
07-10-2022,Headphones,Accessories,South,9,9810,1008.6,Medium,0.102813456
13-01-2023,Tablet,Electronics,West,1,853,97.5,Low,0.114302462
06-01-2023,Camera,Electronics,East,4,4416,1081.53,Medium,0.244911685
11-01-2023,Headphones,Accessories,North,8,3832,741.44,Low,0.19348643
16-12-2024,Monitor,Accessories,South,4,1876,221.18,Low,0.117899787
14-03-2024,Laptop,Electronics,South,3,2634,392.21,Low,0.148902809
26-08-2023,Laptop,Electronics,North,1,1027,259.92,Low,0.25308666
10-07-2023,Printer,Office,West,5,3100,911.86,Low,0.294148387
18-03-2022,Mouse,Accessories,West,1,104,29.67,Low,0.285288462
18-06-2024,Mouse,Accessories,East,2,1590,147.2,Low,0.092578616
20-08-2024,Camera,Electronics,South,4,1104,63.57,Low,0.057581522
18-09-2024,Smartphone,Electronics,South,3,1851,198.71,Low,0.107352782
06-11-2024,Smartphone,Electronics,South,2,1408,193.09,Low,0.137137784
24-05-2022,Laptop,Electronics,South,7,4641,1341.98,Medium,0.289157509
01-10-2022,Tablet,Electronics,West,7,2611,539.37,Low,0.206576025
05-12-2023,Laptop,Electronics,North,4,3824,711.92,Low,0.186171548
08-03-2023,Smartphone,Electronics,East,2,2042,501.34,Low,0.245514202
30-07-2023,Tablet,Electronics,North,6,6378,1408.28,Medium,0.220802759
14-03-2023,Camera,Electronics,East,4,4692,409.07,Low,0.087184569
30-06-2024,Laptop,Electronics,West,6,6234,1829.07,Medium,0.29340231
25-09-2024,Smartphone,Electronics,West,4,1852,535.07,Low,0.288914687
05-02-2022,Monitor,Accessories,South,3,3075,804.06,Low,0.261482927
24-10-2023,Printer,Office,North,5,370,92.45,Low,0.249864865
11-12-2024,Keyboard,Accessories,North,6,624,66.99,Low,0.107355769
13-07-2023,Smartwatch,Electronics,South,2,1734,310.76,Low,0.179215686
05-05-2023,Printer,Office,West,9,2268,361.62,Low,0.159444444
31-08-2022,Camera,Electronics,East,5,3670,924.95,Low,0.252029973
16-08-2024,Smartwatch,Electronics,North,7,4634,1358.44,Medium,0.29314631
20-01-2024,Headphones,Accessories,North,9,1440,94.41,Low,0.0655625
11-04-2023,Laptop,Electronics,West,6,5136,1225.4,Medium,0.238590343
20-09-2024,Smartphone,Electronics,East,1,166,31.72,Low,0.191084337
03-02-2022,Keyboard,Accessories,East,3,1422,328.98,Low,0.231350211
11-09-2023,Headphones,Accessories,East,8,1832,532.97,Low,0.290922489
29-10-2022,Printer,Office,South,1,668,94.08,Low,0.140838323
22-12-2024,Camera,Electronics,West,6,1272,336.3,Low,0.264386792
26-06-2023,Keyboard,Accessories,North,8,984,72.54,Low,0.073719512
25-07-2024,Printer,Office,South,7,7896,484.76,Low,0.06139311
12-11-2022,Smartphone,Electronics,North,1,636,42.4,Low,0.066666667
05-08-2023,Laptop,Electronics,North,3,2031,450.23,Low,0.221678976
23-02-2022,Mouse,Accessories,West,9,3186,483.22,Low,0.151669805
06-05-2022,Headphones,Accessories,South,1,134,33.12,Low,0.247164179
27-04-2024,Tablet,Electronics,South,5,1765,347.42,Low,0.196838527
28-07-2023,Keyboard,Accessories,East,4,3628,717.81,Low,0.197852811
06-12-2024,Monitor,Accessories,West,4,1000,198.92,Low,0.19892
08-03-2023,Camera,Electronics,North,2,2134,119.89,Low,0.056180881
25-05-2023,Smartwatch,Electronics,North,7,6706,1687.22,Medium,0.251598568
03-11-2024,Laptop,Electronics,East,3,321,72.13,Low,0.22470405
19-02-2023,Camera,Electronics,South,3,3126,710.14,Low,0.227172105
05-11-2023,Monitor,Accessories,South,7,5446,697.21,Low,0.128022402
02-05-2023,Tablet,Electronics,East,1,1131,140.55,Low,0.124270557
24-07-2023,Printer,Office,East,2,1946,141.75,Low,0.072841727
16-09-2023,Laptop,Electronics,North,7,6818,1348.26,Medium,0.197750073
29-03-2023,Smartphone,Electronics,East,7,2317,677.61,Low,0.292451446
27-01-2023,Smartwatch,Electronics,East,6,396,89.51,Low,0.226035354
